id,attribut,valeur,ref,impactprix,impactpoids
55,"Taille:select:1, Couleur:select:0","40 (x100):1,Crystal:0",609745,223,252
55,"Taille:select:1, Couleur:select:0","40 (x100):1,Crystal:0",986329,223,252
55,"Taille:select:1, Couleur:select:0","38x34 (x100):1,Crystal:0",678412,367,152
55,"Taille:select:1, Couleur:select:0","38x18 (x60):1,Crystal:0",1120143,154,72
55,"Taille:select:1, Couleur:select:0","50x24 (x36):1,Crystal:0",1120146,180,60
55,"Taille:select:1, Couleur:select:0","20x20 (x192):1,Crystal:0",1120194,360,144
55,"Taille:select:1, Couleur:select:0","40x40 (x12):1,Crystal:0",1120197,0,-36
55,"Taille:select:1, Couleur:select:0","60x60 (x5):1,Crystal:0",1120199,9.2,-43
55,"Taille:select:1, Couleur:select:0","50x19x28 (x72):1,Crystal:0",934451,588,96
55,"Taille:select:1, Couleur:select:0","63x25x35 (x36):1,Crystal:0",986334,329,24
55,"Taille:select:1, Couleur:select:0","76x30x43 (x20):1,Crystal:0",986335,199,-8
55,"Taille:select:1, Couleur:select:0","89x35x50 (x14):1,Crystal:0",995659,232,-20
55,"Taille:select:1, Couleur:select:0","150x59x85 (x2):1,Crystal:0",995658,75,-46
55,"Taille:select:1, Couleur:select:0","38x25 (x60):1,Crystal:0",1104499,314,12
55,"Taille:select:1, Couleur:select:0","50x33 (x36):1,Crystal:0",1104500,274,-12
55,"Taille:select:1, Couleur:select:0","63x41 (x12):1,Crystal:0",1104501,68,-36
55,"Taille:select:1, Couleur:select:0","76x50 (x8):1,Crystal:0",1104502,69,-40
55,"Taille:select:1, Couleur:select:0","76x18 (x48):1,Crystal:0",627359,152,0
55,"Taille:select:1, Couleur:select:0","76x18 (x48):1,Arctic White:0",5284385,199,0
55,"Taille:select:1, Couleur:select:0","100x24 (x36):1,Crystal:0",627358,303,24
55,"Taille:select:1, Couleur:select:0","63x16 (x90):1,Crystal:0",678409,205,42
55,"Taille:select:1, Couleur:select:0","100x25 (x36):1,Crystal:0",678411,457,24
55,"Taille:select:1, Couleur:select:0","76x20 (x60):1,Crystal:0",1084841,226,72
55,"Taille:select:1, Couleur:select:0","100x25 (x36):1,Crystal:0",1075574,457,24
55,"Taille:select:1, Couleur:select:0","76x21 (x48):1,Crystal:0",1120184,244,0
55,"Taille:select:1, Couleur:select:0","50x13 (x96):1,Crystal:0",1165291,65,82896
55,"Taille:select:1, Couleur:select:0","63x19 (x90):1,Crystal:0",1165292,250,42
55,"Taille:select:1, Couleur:select:0","76x20 (x60):1,Crystal:0",1165293,226,72
55,"Taille:select:1, Couleur:select:0","100x25 (x18):1,Crystal:0",1165290,187,-30
55,"Taille:select:1, Couleur:select:0","63x31 (x60):1,Crystal:0",841556,291,12
55,"Taille:select:1, Couleur:select:0","80x39 (x32):1,Crystal:0",609758,247,16
55,"Taille:select:1, Couleur:select:0","50x19 (x80):1,Crystal:0",1165297,152,32
55,"Taille:select:1, Couleur:select:0","63x24 (x45):1,Crystal:0",1165299,113,-3
55,"Taille:select:1, Couleur:select:0","76x29 (x18):1,Crystal:0",1165301,16.1,-30
55,"Taille:select:1, Couleur:select:0","50x19 (x80):1,Crystal:0",1165298,152,32
55,"Taille:select:1, Couleur:select:0","63x24 (x45):1,Crystal:0",1165300,113,-3
55,"Taille:select:1, Couleur:select:0","76x29 (x18):1,Crystal:0",1165302,16.1,-30
55,"Taille:select:1, Couleur:select:0","80x19 (x48):1,Crystal:0",876931,176,0
55,"Taille:select:1, Couleur:select:0","80x19 (x48):1,Crystal:0",986331,176,0
55,"Taille:select:1, Couleur:select:0","90 (x12):1,Crystal:0",627356,218,-24
55,"Taille:select:1, Couleur:select:0","63x25 (x60):1,Crystal:0",876932,214,12
55,"Taille:select:1, Couleur:select:0","50x25 (x90):1,Crystal:0",1120173,153,42
55,"Taille:select:1, Couleur:select:0","63x33 (x60):1,Crystal:0",1120175,213,72
55,"Taille:select:1, Couleur:select:0","63x33 (x60):1,Arctic White:0",5284396,280,72
55,"Taille:select:1, Couleur:select:0","76x40 (x30):1,Crystal:0",1120177,161,12
55,"Taille:select:1, Couleur:select:0","89x47 (x24):1,Crystal:0",1120178,175,0
56,"Taille:select:1, Couleur:select:0","40 (x100):1,Crystal:0",5279231,0,0
57,"Taille:select:1, Couleur:select:0","62x19 (x40):1,Crystal:0",5297120,110.2,4
57,"Taille:select:1, Couleur:select:0","114x19 (x18):1,Crystal:0",5299879,163.2,-18
57,"Taille:select:1, Couleur:select:0","50x34 (x36):1,Crystal:0",5299880,128.2,0
57,"Taille:select:1, Couleur:select:0","89x60 (x4):1,Crystal:0",5299881,0,-32
57,"Taille:select:1, Couleur:select:0","14 (x384):1,Crystal:0",5299882,198.2,348
57,"Taille:select:1, Couleur:select:0","16 (x280):1,Crystal:0",5299884,213.2,244
57,"Taille:select:1, Couleur:select:0","63x22 (x45):1,Crystal:0",5299890,154.2,9
57,"Taille:select:1, Couleur:select:0","76x22 (x36):1,Crystal:0",5299893,132.2,0
57,"Taille:select:1, Couleur:select:0","63x22 (x45):1,Crystal:0",5299891,154.2,54
57,"Taille:select:1, Couleur:select:0","76x22 (x36):1,Crystal:0",5299894,132.2,0
57,"Taille:select:1, Couleur:select:0","63x22 (x45):1,Crystal:0",5299892,154.2,54
57,"Taille:select:1, Couleur:select:0","76x22 (x36):1,Crystal:0",5297121,132.2,0
58,"Taille:select:1, Couleur:select:0","45x56 (x1):1,Crystal:0",1141800,0,57.3
58,"Taille:select:1, Couleur:select:0","94x117 (x1):1,Crystal:0",975639,69.3,445.3
59,"Taille:select:1, Couleur:select:0","129x26 (x12):1,Crystal:0",182595,0,0
