id,attribut,valeur,ref,ean13,impactprix,impactpoids
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 63,0X 37,0 (x45):0,CRYSTAL:1,BRONZSHADE:2",1186988,9007811869889,193,0.54
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0X 29,0 (x72):0,CRYSTAL:1,BRONZSHADE:2",1186987,9007811869872,129,0.072
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 63,0X 37,0 (x45):0,CRYSTAL:1,SILVSHADE:2",982320,9003149823203,193,0.54
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 76,0X 44,0 (x30):0,CRYSTAL:1,SILVSHADE:2",982321,9003149823210,206,1.11
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 89,0X 52,0 (x21):0,CRYSTAL:1,SILVSHADE:2",982323,9003149823234,159,0.567
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0X 29,0 (x72):0,BORDEAUX:1,:2",844236,9003148442368,141,0
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 38,0X 22,0 (x192):0,CRYSTAL:1,BRONZSHADE:2",1186986,9007811869865,302,-0.024
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 28,0X 17,0 (x400):0,LT.PERI:1,:2",686089,9003146860898,556,-0.12
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 38,0X 22,0 (x192):0,LT.PERI:1,:2",686090,9003146860904,320,-0.024
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 28,0X 17,0 (x400):0,BL.VIOLET:1,:2",687225,9003146872259,556,-0.12
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM125,0X 73,0 (x6):0,CRYSTAL:1,:2",287422,9003142874226,121,0.096
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 63,0X 37,0 (x45):0,CRYSTAL:1,SILVGLAZE:2",5101425,9009651014252,193,0.54
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 38,0X 22,0 (x192):0,TOP:1,:2",627132,9003146271328,320,-0.408
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0X 29,0 (x72):0,CRYSTAL:1,SILVGLAZE:2",5101424,9009651014245,129,0.072
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 38,0X 22,0 (x192):0,CRYSTAL:1,SILVGLAZE:2",5101423,9009651014238,302,-0.024
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 38,0X 22,0 (x192):0,BL.VIOLET:1,:2",627116,9003146271168,320,0.168
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0X 29,0 (x72):0,BL.VIOLET:1,:2",627115,9003146271151,141,0.216
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0X 29,0 (x72):0,TOP:1,:2",626242,9003146262425,141,-0.432
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM150,0X 88,0 (x2):0,CRYSTAL:1,:2",5079538,9009650795381,0,-1.068
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 89,0X 52,0 (x21):0,CRYSTAL:1,BL.AB:2",632540,9003146325403,159,0.567
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 28,0X 17,0 (x400):0,TOP:1,:2",652323,9003146523236,556,-0.52
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0X 29,0 (x72):0,JET:1,:2",621616,9003146216169,141,0.072
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 28,0X 17,0 (x400):0,JET:1,:2",621615,9003146216152,556,-0.12
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 28,0X 17,0 (x400):0,CRYSTAL:1,GOLD. TEAK:2",621608,9003146216084,531,-0.12
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM100,0X 58,0 (x12):0,CRYSTAL:1,:2",5079537,9009650795374,110,0.072
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0X 29,0 (x72):0,LT.PERI:1,:2",652377,9003146523779,141,0.072
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0X 29,0 (x72):0,SILK:1,:2",5039181,9009650391811,141,-0.288
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 63,0X 37,0 (x45):0,CRYSTAL:1,GOLD. TEAK:2",826548,9003148265486,193,0.54
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 38,0X 22,0 (x192):0,SILK:1,:2",5039180,9009650391804,320,-0.408
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 38,0X 22,0 (x192):0,JET:1,:2",297008,9003142970089,320,-0.024
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 63,0X 37,0 (x45):0,JET:1,:2",660054,9003146600548,207,0.585
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 38,0X 22,0 (x192):0,VIOLET:1,:2",844291,9003148442917,320,0.168
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 28,0X 17,0 (x400):0,VIOLET:1,:2",844290,9003148442900,556,-0.12
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 38,0X 22,0 (x192):0,EMER:1,:2",844241,9003148442412,320,-0.024
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 76,0X 44,0 (x30):0,CRYSTAL:1,GOLD. TEAK:2",288052,9003142880524,206,1.11
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0X 29,0 (x72):0,CRYSTAL:1,GOLD. TEAK:2",288051,9003142880517,129,0.072
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 38,0X 22,0 (x192):0,CRYSTAL:1,GOLD. TEAK:2",288050,9003142880500,302,-0.024
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0X 29,0 (x72):0,VIOLET:1,:2",941300,9003149413008,141,0.144
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 28,0X 17,0 (x400):0,LT.TOP.:1,:2",941301,9003149413015,556,-0.12
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 28,0X 17,0 (x400):0,DK.SAPPH:1,:2",943314,9003149433143,556,-0.12
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 38,0X 22,0 (x192):0,DK.SAPPH:1,:2",943315,9003149433150,320,-0.024
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 38,0X 22,0 (x192):0,CRYSTAL:1,GOL.SHADOW:2",982140,9003149821407,302,-0.024
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0X 29,0 (x72):0,DK.SAPPH:1,:2",1002766,9007810027662,141,0
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0X 29,0 (x72):0,CRYSTAL:1,GOL.SHADOW:2",982157,9003149821575,129,0.072
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0X 29,0 (x72):0,ANT.GREEN:1,:2",207948,9003142079485,141,0.072
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 38,0X 22,0 (x192):0,ANT.GREEN:1,:2",207947,9003142079478,320,-0.024
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 28,0X 17,0 (x400):0,ANT.GREEN:1,:2",207946,9003142079461,556,-0.12
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 63,0X 37,0 (x45):0,CRYSTAL:1,GOL.SHADOW:2",982158,9003149821582,193,0.54
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 76,0X 44,0 (x30):0,CRYSTAL:1,GOL.SHADOW:2",982159,9003149821599,206,1.11
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 89,0X 52,0 (x21):0,CRYSTAL:1,GOL.SHADOW:2",982160,9003149821605,159,0.567
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 38,0X 22,0 (x192):0,CRYSTAL:1,SILVSHADE:2",982317,9003149823173,302,-0.024
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 89,0X 52,0 (x21):0,CRYSTAL:1,:2",196214,9003141962146,124,0.567
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0X 29,0 (x72):0,CRYSTAL:1,SILVSHADE:2",982319,9003149823197,129,0.072
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 76,0X 44,0 (x30):0,CRYSTAL:1,BL.AB:2",194368,9003141943688,206,1.11
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 38,0X 22,0 (x192):0,MED.SAPPH:1,:2",182802,9003141828022,320,-0.024
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 28,0X 17,0 (x400):0,MED.SAPPH:1,:2",182801,9003141828015,556,-0.12
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0X 29,0 (x72):0,MED.SAPPH:1,:2",182313,9003141823133,141,0.072
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 63,0X 37,0 (x45):0,CRYSTAL:1,BL.AB:2",172502,9003141725024,193,0.54
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0X 29,0 (x72):0,CRYSTAL:1,BL.AB:2",170599,9003141705996,129,0.072
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 38,0X 22,0 (x192):0,CRYSTAL:1,BL.AB:2",170598,9003141705989,302,-0.024
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 28,0X 17,0 (x400):0,CRYSTAL:1,BL.AB:2",170597,9003141705972,531,-0.12
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 63,0X 37,0 (x45):0,ROSALINE:1,:2",170013,9003141700137,207,0.54
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 28,0X 17,0 (x400):0,ROSALINE:1,:2",168696,9003141686967,556,-0.12
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM175,0X102,0 (x2):0,CRYSTAL:1,:2",5290983,9009652909830,166,-0.7
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 28,0X 17,0 (x400):0,CRYSTAL:1,:2",159224,9003141592244,449,-0.12
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 63,0X 37,0 (x45):0,CRYSTAL:1,:2",159225,9003141592251,154,0.54
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0X 29,0 (x72):0,ROSALINE:1,:2",165199,9003141651996,141,0.072
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 38,0X 22,0 (x192):0,ROSALINE:1,:2",168695,9003141686950,320,-0.024
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 76,0X 44,0 (x30):0,CRYSTAL:1,:2",159226,9003141592268,165,1.11
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 89,0X 52,0 (x21):0,CRYSTAL:1,GOLD. TEAK:2",836783,9003148367838,159,0.567
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0X 29,0 (x72):0,LT.TOP.:1,:2",249531,9003142495315,141,0.072
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 38,0X 22,0 (x192):0,LT.TOP.:1,:2",249530,9003142495308,320,-0.024
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 28,0X 17,0 (x400):0,BORDEAUX:1,:2",844235,9003148442351,556,-0.12
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 38,0X 22,0 (x192):0,CRYSTAL:1,:2",159139,9003141591391,251,-0.024
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0X 29,0 (x72):0,CRYSTAL:1,:2",159023,9003141590233,99,0.072
21,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0X 29,0 (x72):0,EMER:1,:2",941298,9003149412988,141,0
22,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0X 31,0 (x126):0,CRYSTAL:1,:2",5279218,9009652792180,0,0
23,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 89,0X 60,0 (x10):0,CRYSTAL:1,:2",1102155,9007811021553,0,-1.56
23,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 76,0X 52,0 (x24):0,CRYSTAL:1,:2",1102054,9007811020549,94,-0.696
23,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 38,0X 25,0 (x224):0,CRYSTAL:1,:2",159231,9003141592312,354,-0.464
23,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0X 34,0 (x90):0,CRYSTAL:1,:2",159232,9003141592329,264,-0.27
23,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 63,0X 43,0 (x45):0,CRYSTAL:1,:2",159233,9003141592336,211,0
24,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 38,0X 22,0 (x224):0,CRYSTAL:1,BL.AB:2",181530,9003141815305,220,0
24,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0X 29,0 (x90):0,CRYSTAL:1,:2",159902,9003141599021,0,-0.212
24,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 38,0X 22,0 (x224):0,CRYSTAL:1,:2",159901,9003141599014,160,0
25,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 38,0X 22,0 (x224):0,CRYSTAL:1,:2",159692,9003141596921,160,-0.282
25,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0X 29,0 (x90):0,CRYSTAL:1,:2",159903,9003141599038,0,0
26,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0X 31,0 (x126):0,CRYSTAL:1,:2",160447,9003141604473,0,0
27,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 28,0X 17,0 (x400):0,CRYSTAL:1,:2",159227,9003141592275,350,-0.048
27,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 38,0X 22,0 (x192):0,CRYSTAL:1,:2",159228,9003141592282,152,0.24
27,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 63,0X 37,0 (x45):0,CRYSTAL:1,:2",159229,9003141592299,55,0.342
27,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 76,0X 44,0 (x30):0,CRYSTAL:1,:2",159230,9003141592305,66,0.462
27,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0X 29,0 (x72):0,CRYSTAL:1,:2",159042,9003141590424,0,0
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 005 138 (x60):0,CRYSTAL:1,:2",1120143,9007811201436,154,1.02
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 003 138 (x100):0,CRYSTAL:1,:2",678412,9003146784125,367,1
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 005 150 (x36):0,CRYSTAL:1,:2",1120146,9007811201467,180,1.848
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 001 140 (x100):0,CRYSTAL:1,:2",609745,9003146097454,223,1.7
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 001 240 (x100):0,CRYSTAL:1,:2",986329,9003149863292,223,1.7
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 101 120 (x192):0,CRYSTAL:1,:2",1120194,9007811201948,360,0.42
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 101 140 (x12):0,CRYSTAL:1,:2",1120197,9007811201979,0,-0.396
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 101 160 (x5):0,CRYSTAL:1,:2",1120199,9007811201993,9.2,-0.035
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 202 189 (x14):0,CRYSTAL:1,:2",995659,9003149956598,232,0.698
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 202 550 (x2):0,CRYSTAL:1,:2",995658,9003149956581,75,0.084
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 203 138 (x60):0,CRYSTAL:1,:2",1104499,9007811044996,314,-0.06
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 203 150 (x36):0,CRYSTAL:1,:2",1104500,9007811045009,274,0.336
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 203 163 (x12):0,CRYSTAL:1,:2",1104501,9007811045016,68,-0.156
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 202 150 (x72):0,CRYSTAL:1,:2",934451,9003149344517,588,0.516
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 203 176 (x8):0,CRYSTAL:1,:2",1104502,9007811045023,69,0.02
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 202 176 (x20):0,CRYSTAL:1,:2",986335,9003149863353,199,0.52
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 202 163 (x36):0,CRYSTAL:1,:2",986334,9003149863346,329,0.588
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 307 163 (x90):0,CRYSTAL:1,:2",1165292,9007811652924,250,0.39
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 307 150 (x96):0,CRYSTAL:1,:2",1165291,9007811652917,65,-0.636
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 307 100 (x18):0,CRYSTAL:1,:2",1165290,9007811652900,187,-0.456
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 305 176 (x60):0,CRYSTAL:1,:2",1084841,9007810848410,226,1.02
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 305 100 (x36):0,CRYSTAL:1,:2",1075574,9007810755749,457,1.452
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 301 176 (x48):0,ARCWHITE:1,:2",5284385,9009652843851,199,-0.3
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 306 176 (x48):0,CRYSTAL:1,:2",1120184,9007811201849,244,0.42
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 302 100 (x36):0,CRYSTAL:1,:2",678411,9003146784118,457,1.452
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 302 163 (x90):0,CRYSTAL:1,:2",678409,9003146784095,205,0.21
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 301 176 (x48):0,CRYSTAL:1,:2",627359,9003146273599,152,-0.108
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 301 100 (x36):0,CRYSTAL:1,:2",627358,9003146273582,303,0.768
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 307 176 (x60):0,CRYSTAL:1,:2",1165293,9007811652931,226,0.66
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 401 163 (x60):0,CRYSTAL:1,:2",841556,9003148415560,291,0.48
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 404 276 (x18):0,CRYSTAL:1,:2",1165302,9007811653020,16.1,-0.276
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 404 176 (x18):0,CRYSTAL:1,:2",1165301,9007811653013,16.1,-0.276
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 404 263 (x45):0,CRYSTAL:1,:2",1165300,9007811653006,113,0.255
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 404 163 (x45):0,CRYSTAL:1,:2",1165299,9007811652993,113,0.255
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 404 250 (x80):0,CRYSTAL:1,:2",1165298,9007811652986,152,0.02
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 404 150 (x80):0,CRYSTAL:1,:2",1165297,9007811652979,152,0.02
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 401 180 (x32):0,CRYSTAL:1,:2",609758,9003146097584,247,0.548
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 501 180 (x48):0,CRYSTAL:1,:2",876931,9003148769311,176,-0.06
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 501 280 (x48):0,CRYSTAL:1,:2",986331,9003149863315,176,-0.06
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 809 189 (x24):0,CRYSTAL:1,:2",1120178,9007811201788,175,1.308
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 809 176 (x30):0,CRYSTAL:1,:2",1120177,9007811201771,161,0.78
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 809 163 (x60):0,CRYSTAL:1,:2",1120175,9007811201757,213,0.9
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 809 150 (x90):0,CRYSTAL:1,:2",1120173,9007811201733,153,0.3
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 809 163 (x60):0,ARCWHITE:1,:2",5284396,9009652843967,273,0.54
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 802 090 (x12):0,CRYSTAL:1,:2",627356,9003146273568,218,0.816
28,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 806 163 (x60):0,CRYSTAL:1,:2",876932,9003148769328,214,0
29,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 001 140 (x100):0,CRYSTAL:1,:2",5279231,9009652792319,0,0
30,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 040 063 (x45):0,CRYSTAL:1,:2",5299890,9009652998902,154.2,0.48
30,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 031 016 (x280):0,CRYSTAL:1,:2",5299884,9009652998841,213.2,0.36
30,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 031 014 (x384):0,CRYSTAL:1,:2",5299882,9009652998827,198.2,0.216
30,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 041 063 (x45):0,CRYSTAL:1,:2",5299891,9009652998919,154.2,0.75
30,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 042 063 (x45):0,CRYSTAL:1,:2",5299892,9009652998926,154.2,0.75
30,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 041 076 (x36):0,CRYSTAL:1,:2",5299894,9009652998940,132.2,0.408
30,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 040 076 (x36):0,CRYSTAL:1,:2",5299893,9009652998933,132.2,0.408
30,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 021 089 (x4):0,CRYSTAL:1,:2",5299881,9009652998810,0,-0.056
30,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 021 050 (x36):0,CRYSTAL:1,:2",5299880,9009652998803,128.2,0.552
30,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 011 114 (x18):0,CRYSTAL:1,:2",5299879,9009652998797,163.2,-0.006
30,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 042 076 (x36):0,CRYSTAL:1,:2",5297121,9009652971219,132.2,0.408
30,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 011 062 (x40):0,CRYSTAL:1,:2",5297120,9009652971202,110.2,0
31,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 89,0X 62,0 (x21):0,CRYSTAL:1,:2",159238,9003141592381,146,-0.108
31,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 76,0X 52,0 (x40):0,CRYSTAL:1,:2",159237,9003141592374,178,0.284
31,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 38,0X 27,0 (x256):0,CRYSTAL:1,:2",159236,9003141592367,319,0.276
31,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0X 35,0 (x120):0,CRYSTAL:1,:2",159025,9003141590257,234,0.084
31,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 63,0X 43,0 (x50):0,CRYSTAL:1,:2",159014,9003141590141,104,-0.446
31,"Taille:select:0, Couleur:select:1, Effet:select:2","MM100,0X 70,0 (x12):0,CRYSTAL:1,:2",159239,9003141592398,107,-0.9
31,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 63,0X 43,0 (x50):0,CRYSTAL:1,GOLD. TEAK:2",826547,9003148265479,136,-0.446
31,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 76,0X 52,0 (x40):0,JET:1,:2",600860,9003146008603,235,0.284
31,"Taille:select:0, Couleur:select:1, Effet:select:2","MM100,0X 70,0 (x12):0,CRYSTAL:1,GOLD. TEAK:2",878095,9003148780958,139,-0.9
31,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 76,0X 52,0 (x40):0,CRYSTAL:1,GOLD. TEAK:2",294633,9003142946336,220,0.284
31,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0X 35,0 (x120):0,CRYSTAL:1,GOLD. TEAK:2",294632,9003142946329,285,0.084
31,"Taille:select:0, Couleur:select:1, Effet:select:2","MM140,0X 97,0 (x4):0,CRYSTAL:1,:2",287413,9003142874134,0,-1.076
31,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 63,0X 43,0 (x50):0,JET:1,:2",250345,9003142503454,147,-0.396
31,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 89,0X 62,0 (x21):0,CRYSTAL:1,GOLD. TEAK:2",839454,9003148394544,183,-0.108
31,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0X 35,0 (x120):0,CRYSTAL:1,GOL.SHADOW:2",982164,9003149821643,285,0.084
31,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 63,0X 43,0 (x50):0,CRYSTAL:1,GOL.SHADOW:2",982165,9003149821650,136,-0.446
31,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 76,0X 52,0 (x40):0,CRYSTAL:1,GOL.SHADOW:2",982166,9003149821667,220,0.284
31,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 89,0X 62,0 (x21):0,CRYSTAL:1,GOL.SHADOW:2",982167,9003149821674,183,-0.108
31,"Taille:select:0, Couleur:select:1, Effet:select:2","MM114,0X 79,0 (x12):0,CRYSTAL:1,:2",159240,9003141592404,171,0
32,"Taille:select:0, Couleur:select:1, Effet:select:2","MM100,0X 81,0 (x6):0,CRYSTAL:1,SILVSHADE:2",5046162,9009650461620,30,-0.948
32,"Taille:select:0, Couleur:select:1, Effet:select:2","MM100,0X 81,0 (x6):0,CRYSTAL:1,GOL.SHADOW:2",5046160,9009650461606,30,-0.948
32,"Taille:select:0, Couleur:select:1, Effet:select:2","MM100,0X 81,0 (x6):0,CRYSTAL:1,GOLD. TEAK:2",5046159,9009650461590,30,-0.948
32,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 76,0X 61,0 (x21):0,SILK:1,:2",5039196,9009650391965,94,-0.462
32,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 89,0X 72,0 (x8):0,CRYSTAL:1,SILVSHADE:2",5046158,9009650461583,16,-0.972
32,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 89,0X 72,0 (x8):0,CRYSTAL:1,GOL.SHADOW:2",5046156,9009650461569,16,-0.972
32,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 89,0X 72,0 (x8):0,CRYSTAL:1,GOLD. TEAK:2",5046155,9009650461552,16,-0.972
32,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 76,0X 61,0 (x21):0,CRYSTAL:1,SILVSHADE:2",5046154,9009650461545,86,-0.042
32,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 76,0X 61,0 (x21):0,CRYSTAL:1,GOL.SHADOW:2",5046152,9009650461521,86,-0.042
32,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 76,0X 61,0 (x21):0,CRYSTAL:1,GOLD. TEAK:2",5046151,9009650461514,86,-0.042
32,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 63,0X 51,0 (x30):0,CRYSTAL:1,GOLD. TEAK:2",5046147,9009650461477,56,-0.828
32,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0X 39,0 (x36):0,CRYSTAL:1,:2",5034021,9009650340215,7,-2.1
32,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 63,0X 51,0 (x30):0,CRYSTAL:1,:2",5034022,9009650340222,34,-0.828
32,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 63,0X 51,0 (x30):0,CRYSTAL:1,SILVSHADE:2",5046150,9009650461507,56,-0.828
32,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 63,0X 51,0 (x30):0,CRYSTAL:1,GOL.SHADOW:2",5046148,9009650461484,56,-0.828
