id,attribut,valeur,ref,impactprix,impactpoids,qtt
52,"Taille:select:1, Couleur:select:2","40x11 (x336):1,Light Topaz :2",247741,99,0.412,10
52,"Taille:select:1, Couleur:select:2","40x11 (x336):1,Medium Sapphire :2",182808,99,0.398,10
52,"Taille:select:1, Couleur:select:2","40x11 (x336):1,Rosaline :2",178664,99,0.398,10
52,"Taille:select:1, Couleur:select:2","40x11 (x336):1,Topaz :2",941296,99,0,10
52,"Taille:select:1, Couleur:select:2","40x11 (x336):1,Crystal Blue AB:2",170300,85,0.395,10
52,"Taille:select:1, Couleur:select:2","40x11 (x336):1,Crystal Golden Shadow:2",1136566,85,0.395,10
52,"Taille:select:1, Couleur:select:2","40x11 (x336):1,Crystal Golden Teak:2",681160,85,0.395,10
52,"Taille:select:1, Couleur:select:2","50x14 (x150):1,Crystal Golden Teak:2",657377,34,0.178,10
52,"Taille:select:1, Couleur:select:2","63x13 (x150):1,Crystal Golden Teak:2",679322,163,0.355,10
52,"Taille:select:1, Couleur:select:2","100x20 (x48):1,Crystal Golden Teak:2",908459,94,0.124,10
52,"Taille:select:1, Couleur:select:2","40x11 (x336):1,Crystal Silver Glaze:2",5101427,85,0.395,10
53,"Taille:select:1, Couleur:select:2","38x14 (x288):1,Crystal :2",159052,0,0,10
53,"Taille:select:1, Couleur:select:2","63x21 (x90):1,Crystal :2",159220,112,0.394,10
54,"Taille:select:1, Couleur:select:2","20x12 (x600):1,Crystal :2",158737,0,0,10
55,"Taille:select:1, Couleur:select:2","63x16 (x125):1,Crystal :2",159222,154,1.12,10
55,"Taille:select:1, Couleur:select:2","76x20 (x48):1,Crystal :2",159223,0,0,10
56,"Taille:select:1, Couleur:select:2","28x17 (x400):1,Crystal :2",159224,449,1.217,10
56,"Taille:select:1, Couleur:select:2","38x22 (x192):1,Crystal :2",159139,251,1.171,10
56,"Taille:select:1, Couleur:select:2","50x29 (x72):1,Crystal :2",159023,99,1.167,10
56,"Taille:select:1, Couleur:select:2","63x37 (x45):1,Crystal :2",159225,154,1.618,10
56,"Taille:select:1, Couleur:select:2","76x44 (x30):1,Crystal :2",159226,165,2.177,10
56,"Taille:select:1, Couleur:select:2","89x52 (x21):1,Crystal :2",196214,124,1.641,10
56,"Taille:select:1, Couleur:select:2","100x58 (x12):1,Crystal :2",5079537,110,1.151,10
56,"Taille:select:1, Couleur:select:2","125x73 (x6):1,Crystal :2",287422,121,1.167,10
56,"Taille:select:1, Couleur:select:2","150x88 (x2):1,Crystal :2",5079538,0,0,10
56,"Taille:select:1, Couleur:select:2","175x102 (x2):1,Crystal :2",5290983,166,0.369,10
56,"Taille:select:1, Couleur:select:2","28x17 (x400):1,Antique Green :2",207946,556,1.22,10
56,"Taille:select:1, Couleur:select:2","38x22 (x192):1,Antique Green :2",207947,320,1.174,10
56,"Taille:select:1, Couleur:select:2","50x29 (x72):1,Antique Green :2",207948,141,1.17,10
56,"Taille:select:1, Couleur:select:2","28x17 (x400):1,Blue Violet :2",687225,556,1.331,10
56,"Taille:select:1, Couleur:select:2","38x22 (x192):1,Blue Violet :2",627116,320,1.298,10
56,"Taille:select:1, Couleur:select:2","50x29 (x72):1,Blue Violet :2",627115,141,1.285,10
56,"Taille:select:1, Couleur:select:2","28x17 (x400):1,Bordeaux :2",844235,556,1.149,10
56,"Taille:select:1, Couleur:select:2","38x22 (x192):1,Bordeaux :2",661914,320,1.094,10
56,"Taille:select:1, Couleur:select:2","50x29 (x72):1,Bordeaux :2",844236,141,1.096,10
56,"Taille:select:1, Couleur:select:2","28x17 (x400):1,Dark Sapphire :2",943314,556,1.135,10
56,"Taille:select:1, Couleur:select:2","38x22 (x192):1,Dark Sapphire :2",943315,320,1.079,10
56,"Taille:select:1, Couleur:select:2","50x29 (x72):1,Dark Sapphire :2",1002766,141,1.082,10
56,"Taille:select:1, Couleur:select:2","28x17 (x400):1,Emerald :2",844240,556,1.177,10
56,"Taille:select:1, Couleur:select:2","38x22 (x192):1,Emerald :2",844241,320,1.126,10
56,"Taille:select:1, Couleur:select:2","50x29 (x72):1,Emerald :2",941298,141,1.126,10
56,"Taille:select:1, Couleur:select:2","28x17 (x400):1,Jet :2",621615,556,1.243,10
56,"Taille:select:1, Couleur:select:2","38x22 (x192):1,Jet :2",297008,320,1.2,10
56,"Taille:select:1, Couleur:select:2","50x29 (x72):1,Jet :2",621616,141,1.194,10
56,"Taille:select:1, Couleur:select:2","63x37 (x45):1,Jet :2",660054,207,1.653,10
56,"Taille:select:1, Couleur:select:2","28x17 (x400):1,Light Peridot :2",686089,556,1.217,10
56,"Taille:select:1, Couleur:select:2","38x22 (x192):1,Light Peridot :2",686090,320,1.171,10
56,"Taille:select:1, Couleur:select:2","50x29 (x72):1,Light Peridot :2",652377,141,1.167,10
56,"Taille:select:1, Couleur:select:2","28x17 (x400):1,Light Topaz :2",941301,556,1.236,10
56,"Taille:select:1, Couleur:select:2","38x22 (x192):1,Light Topaz :2",249530,320,1.192,10
56,"Taille:select:1, Couleur:select:2","50x29 (x72):1,Light Topaz :2",249531,141,1.187,10
56,"Taille:select:1, Couleur:select:2","28x17 (x400):1,Medium Sapphire :2",182801,556,1.22,10
56,"Taille:select:1, Couleur:select:2","38x22 (x192):1,Medium Sapphire :2",182802,320,1.174,10
56,"Taille:select:1, Couleur:select:2","50x29 (x72):1,Medium Sapphire :2",182313,141,1.17,10
56,"Taille:select:1, Couleur:select:2","28x17 (x400):1,Rosaline :2",168696,556,1.22,10
56,"Taille:select:1, Couleur:select:2","38x22 (x192):1,Rosaline :2",168695,320,1.174,10
56,"Taille:select:1, Couleur:select:2","50x29 (x72):1,Rosaline :2",165199,141,1.17,10
56,"Taille:select:1, Couleur:select:2","63x37 (x45):1,Rosaline :2",170013,207,1.622,10
56,"Taille:select:1, Couleur:select:2","28x17 (x400):1,Silk :2",5039179,556,0.893,10
56,"Taille:select:1, Couleur:select:2","38x22 (x192):1,Silk :2",5039180,320,0.81,10
56,"Taille:select:1, Couleur:select:2","50x29 (x72):1,Silk :2",5039181,141,0.834,10
56,"Taille:select:1, Couleur:select:2","28x17 (x400):1,Topaz :2",652323,556,0.76,10
56,"Taille:select:1, Couleur:select:2","38x22 (x192):1,Topaz :2",627132,320,0.661,10
56,"Taille:select:1, Couleur:select:2","50x29 (x72):1,Topaz :2",626242,141,0.697,10
56,"Taille:select:1, Couleur:select:2","63x37 (x45):1,Topaz :2",693312,207,1.007,10
56,"Taille:select:1, Couleur:select:2","28x17 (x400):1,Violet :2",844290,556,1.283,10
56,"Taille:select:1, Couleur:select:2","38x22 (x192):1,Violet :2",844291,320,1.244,10
56,"Taille:select:1, Couleur:select:2","50x29 (x72):1,Violet :2",941300,141,1.235,10
56,"Taille:select:1, Couleur:select:2","28x17 (x400):1,Crystal Blue AB:2",170597,531,1.217,10
56,"Taille:select:1, Couleur:select:2","38x22 (x192):1,Crystal Blue AB:2",170598,302,1.171,10
56,"Taille:select:1, Couleur:select:2","50x29 (x72):1,Crystal Blue AB:2",170599,129,1.167,10
56,"Taille:select:1, Couleur:select:2","63x37 (x45):1,Crystal Blue AB:2",172502,193,1.618,10
56,"Taille:select:1, Couleur:select:2","76x44 (x30):1,Crystal Blue AB:2",194368,206,2.177,10
56,"Taille:select:1, Couleur:select:2","89x52 (x21):1,Crystal Blue AB:2",632540,159,1.641,10
56,"Taille:select:1, Couleur:select:2","38x22 (x192):1,Crystal Bronze Shade:2",1186986,302,1.171,10
56,"Taille:select:1, Couleur:select:2","50x29 (x72):1,Crystal Bronze Shade:2",1186987,129,1.167,10
56,"Taille:select:1, Couleur:select:2","63x37 (x45):1,Crystal Bronze Shade:2",1186988,193,1.618,10
56,"Taille:select:1, Couleur:select:2","38x22 (x192):1,Crystal Golden Shadow:2",982140,302,1.171,10
56,"Taille:select:1, Couleur:select:2","50x29 (x72):1,Crystal Golden Shadow:2",982157,129,1.167,10
56,"Taille:select:1, Couleur:select:2","63x37 (x45):1,Crystal Golden Shadow:2",982158,193,1.618,10
56,"Taille:select:1, Couleur:select:2","76x44 (x30):1,Crystal Golden Shadow:2",982159,206,2.177,10
56,"Taille:select:1, Couleur:select:2","89x52 (x21):1,Crystal Golden Shadow:2",982160,159,1.641,10
56,"Taille:select:1, Couleur:select:2","28x17 (x400):1,Crystal Golden Teak:2",621608,531,1.217,10
56,"Taille:select:1, Couleur:select:2","38x22 (x192):1,Crystal Golden Teak:2",288050,302,1.171,10
56,"Taille:select:1, Couleur:select:2","50x29 (x72):1,Crystal Golden Teak:2",288051,129,1.167,10
56,"Taille:select:1, Couleur:select:2","63x37 (x45):1,Crystal Golden Teak:2",826548,193,1.618,10
56,"Taille:select:1, Couleur:select:2","76x44 (x30):1,Crystal Golden Teak:2",288052,206,2.177,10
56,"Taille:select:1, Couleur:select:2","89x52 (x21):1,Crystal Golden Teak:2",836783,159,1.641,10
56,"Taille:select:1, Couleur:select:2","38x22 (x192):1,Crystal Lilac:2",5039049,302,1.171,10
56,"Taille:select:1, Couleur:select:2","50x29 (x72):1,Crystal Lilac:2",5039052,129,1.167,10
56,"Taille:select:1, Couleur:select:2","63x37 (x45):1,Crystal Lilac:2",5039044,193,1.618,10
56,"Taille:select:1, Couleur:select:2","38x22 (x192):1,Crystal Silver Glaze:2",5101423,302,1.171,10
56,"Taille:select:1, Couleur:select:2","50x29 (x72):1,Crystal Silver Glaze:2",5101424,129,1.167,10
56,"Taille:select:1, Couleur:select:2","63x27 (x45):1,Crystal Silver Glaze:2",5101425,193,1.618,10
56,"Taille:select:1, Couleur:select:2","38x22 (x192):1,Crystal Silver Shade:2",982317,302,1.171,10
56,"Taille:select:1, Couleur:select:2","50x29 (x72):1,Crystal Silver Shade:2",982319,129,1.167,10
56,"Taille:select:1, Couleur:select:2","63x37 (x45):1,Crystal Silver Shade:2",982320,193,1.618,10
56,"Taille:select:1, Couleur:select:2","76x44 (x30):1,Crystal Silver Shade:2",982321,206,2.177,10
56,"Taille:select:1, Couleur:select:2","89x52 (x21):1,Crystal Silver Shade:2",982323,159,1.641,10
57,"Taille:select:1, Couleur:select:2","28x17 (x400):1,Crystal :2",159227,350,0.238,10
57,"Taille:select:1, Couleur:select:2","38x22 (x192):1,Crystal :2",159228,152,0.272,10
57,"Taille:select:1, Couleur:select:2","50x29 (x72):1,Crystal :2",159042,0,0,10
57,"Taille:select:1, Couleur:select:2","63x37 (x45):1,Crystal :2",159229,55,0.361,10
57,"Taille:select:1, Couleur:select:2","76x44 (x30):1,Crystal :2",159230,66,0.461,10
58,"Taille:select:1, Couleur:select:2","38x25 (x224):1,Crystal :2",159231,354,1.215,10
58,"Taille:select:1, Couleur:select:2","50x34 (x90):1,Crystal :2",159232,264,1.32,10
58,"Taille:select:1, Couleur:select:2","63x43 (x45):1,Crystal :2",159233,211,1.56,10
58,"Taille:select:1, Couleur:select:2","76x52 (x24):1,Crystal :2",1102054,94,0.878,10
58,"Taille:select:1, Couleur:select:2","89x60 (x10):1,Crystal :2",1102155,0,0,10
59,"Taille:select:1, Couleur:select:2","38x22 (x224):1,Crystal :2",159901,160,0.22,10
59,"Taille:select:1, Couleur:select:2","50x29 (x90):1,Crystal :2",159902,0,0,10
59,"Taille:select:1, Couleur:select:2","38x22 (x224):1,Crystal Blue AB:2",181530,220,0.22,10
60,"Taille:select:1, Couleur:select:2","38x22 (x224):1,Crystal :2",159692,160,0,10
60,"Taille:select:1, Couleur:select:2","50x29 (x90):1,Crystal :2",159903,0,0.109,10
61,"Taille:select:1, Couleur:select:2","50x31 (x126):1,Crystal :2",160447,0,0,10
62,"Taille:select:1, Couleur:select:2","50x31 (x126):1,Crystal :2",5279218,0,0,10
63,"Taille:select:1, Couleur:select:2","28x14 (x300):1,Crystal :2",678514,161,0.401,10
63,"Taille:select:1, Couleur:select:2","40x21 (x96):1,Crystal :2",678518,0,0.22,10
63,"Taille:select:1, Couleur:select:2","40x21 (x96):1,Arctic White :2",5284398,39,0,10
64,"Taille:select:1, Couleur:select:2","30 (x175):1,Crystal :2",160330,0,0,10
65,"Taille:select:1, Couleur:select:2","38x27 (x256):1,Crystal :2",159236,319,1.36,10
65,"Taille:select:1, Couleur:select:2","50x35 (x120):1,Crystal :2",159025,234,1.201,10
65,"Taille:select:1, Couleur:select:2","63x43 (x50):1,Crystal :2",159014,104,0.674,10
65,"Taille:select:1, Couleur:select:2","76x52 (x40):1,Crystal :2",159237,178,1.36,10
65,"Taille:select:1, Couleur:select:2","89x62 (x21):1,Crystal :2",159238,146,0.97,10
65,"Taille:select:1, Couleur:select:2","100x70 (x12):1,Crystal :2",159239,107,0.18,10
65,"Taille:select:1, Couleur:select:2","114x79 (x12):1,Crystal :2",159240,171,1.08,10
65,"Taille:select:1, Couleur:select:2","140x97 (x4):1,Crystal :2",287413,0,0,10
65,"Taille:select:1, Couleur:select:2","63x43 (x50):1,Jet :2",250345,147,0.699,10
65,"Taille:select:1, Couleur:select:2","76x52 (x40):1,Jet :2",600860,235,1.399,10
65,"Taille:select:1, Couleur:select:2","50x35 (x120):1,Crystal Golden Shadow:2",982164,285,1.201,10
65,"Taille:select:1, Couleur:select:2","63x43 (x50):1,Crystal Golden Shadow:2",982165,136,0.674,10
65,"Taille:select:1, Couleur:select:2","76x52 (x40):1,Crystal Golden Shadow:2",982166,220,1.36,10
65,"Taille:select:1, Couleur:select:2","89x62 (x21):1,Crystal Golden Shadow:2",982167,183,0.97,10
65,"Taille:select:1, Couleur:select:2","50x35 (x120):1,Crystal Golden Teak:2",294632,285,1.201,10
65,"Taille:select:1, Couleur:select:2","63x43 (x50):1,Crystal Golden Teak:2",826547,136,0.674,10
65,"Taille:select:1, Couleur:select:2","76x52 (x40):1,Crystal Golden Teak:2",294633,220,1.36,10
65,"Taille:select:1, Couleur:select:2","89x62 (x21):1,Crystal Golden Teak:2",839454,183,0.97,10
65,"Taille:select:1, Couleur:select:2","100x70 (x12):1,Crystal Golden Teak:2",878095,139,0.18,10
66,"Taille:select:1, Couleur:select:2","76x50 (x50):1,Crystal :2",159246,121,1.358,10
66,"Taille:select:1, Couleur:select:2","89x59 (x18):1,Crystal :2",159247,0,0,10
67,"Taille:select:1, Couleur:select:2","50x39 (x36):1,Crystal :2",5034021,7,0,10
67,"Taille:select:1, Couleur:select:2","63x51 (x30):1,Crystal :2",5034022,34,1.253,10
67,"Taille:select:1, Couleur:select:2","76x61 (x21):1,Crystal :2",5034023,60,2.057,10
67,"Taille:select:1, Couleur:select:2","89x72 (x8):1,Crystal :2",5034024,0,1.112,10
67,"Taille:select:1, Couleur:select:2","100x81 (x6):1,Crystal :2",5034025,12,1.132,10
67,"Taille:select:1, Couleur:select:2","63x51 (x30):1,Jet :2",5036880,63,1.282,10
67,"Taille:select:1, Couleur:select:2","76x61 (x21):1,Jet :2",5036881,94,2.092,10
67,"Taille:select:1, Couleur:select:2","89x72 (x8):1,Jet :2",5036882,22,1.134,10
67,"Taille:select:1, Couleur:select:2","63x51 (x30):1,Silk :2",5039195,63,0.891,10
67,"Taille:select:1, Couleur:select:2","76x61 (x21):1,Silk :2",5039196,94,1.622,10
67,"Taille:select:1, Couleur:select:2","63x51 (x30):1,Crystal Golden Shadow:2",5046148,56,1.253,10
67,"Taille:select:1, Couleur:select:2","76x61 (x21):1,Crystal Golden Shadow:2",5046152,86,2.057,10
67,"Taille:select:1, Couleur:select:2","89x72 (x8):1,Crystal Golden Shadow:2",5046156,16,1.112,10
67,"Taille:select:1, Couleur:select:2","100x81 (x6):1,Crystal Golden Shadow:2",5046160,30,1.132,10
67,"Taille:select:1, Couleur:select:2","63x51 (x30):1,Crystal Golden Teak:2",5046147,56,1.253,10
67,"Taille:select:1, Couleur:select:2","76x61 (x21):1,Crystal Golden Teak:2",5046151,86,2.057,10
67,"Taille:select:1, Couleur:select:2","89x72 (x8):1,Crystal Golden Teak:2",5046155,16,1.112,10
67,"Taille:select:1, Couleur:select:2","100x81 (x6):1,Crystal Golden Teak:2",5046159,30,1.132,10
67,"Taille:select:1, Couleur:select:2","63x51 (x30):1,Crystal Lilac:2",5039046,56,1.253,10
67,"Taille:select:1, Couleur:select:2","76x61 (x21):1,Crystal Lilac:2",5039053,86,2.057,10
67,"Taille:select:1, Couleur:select:2","63x51 (x30):1,Crystal Silver Shade:2",5046150,56,1.253,10
67,"Taille:select:1, Couleur:select:2","76x61 (x21):1,Crystal Silver Shade:2",5046154,86,2.057,10
67,"Taille:select:1, Couleur:select:2","89x72 (x8):1,Crystal Silver Shade:2",5046158,16,1.112,10
67,"Taille:select:1, Couleur:select:2","100x81 (x6):1,Crystal Silver Shade:2",5046162,30,1.132,10
68,"Taille:select:1, Couleur:select:2","50x30 (x90):1,Crystal :2",159250,44,0.764,10
68,"Taille:select:1, Couleur:select:2","63x37 (x60):1,Crystal :2",159251,42,1.624,10
68,"Taille:select:1, Couleur:select:2","76x44 (x40):1,Crystal :2",969542,39,1.514,10
68,"Taille:select:1, Couleur:select:2","89x52 (x21):1,Crystal :2",969541,14,1.082,10
68,"Taille:select:1, Couleur:select:2","100x59 (x18):1,Crystal :2",193125,100,1.618,10
68,"Taille:select:1, Couleur:select:2","150x88 (x6):1,Crystal :2",159963,0,1.008,10
68,"Taille:select:1, Couleur:select:2","175x102 (x2):1,Crystal :2",5290982,94,0,10
68,"Taille:select:1, Couleur:select:2","76x44 (x40):1,Crystal Golden Shadow:2",982173,71,1.514,10
68,"Taille:select:1, Couleur:select:2","89x52 (x21):1,Crystal Golden Shadow:2",982174,43,1.082,10
68,"Taille:select:1, Couleur:select:2","100x59 (x18):1,Crystal Golden Shadow:2",982170,142,1.618,10
68,"Taille:select:1, Couleur:select:2","76x44 (x40):1,Crystal Golden Teak:2",969556,71,1.514,10
68,"Taille:select:1, Couleur:select:2","89x52 (x21):1,Crystal Golden Teak:2",969559,43,1.082,10
68,"Taille:select:1, Couleur:select:2","100x59 (x18):1,Crystal Golden Teak:2",608783,142,1.618,10
68,"Taille:select:1, Couleur:select:2","150x88 (x6):1,Crystal Golden Teak:2",608784,27,1.008,10
69,"Taille:select:1, Couleur:select:2","1.5 (x5):1,Open End:2",981224,119,1.207,10
69,"Taille:select:1, Couleur:select:2","1.5 (x5):1,Open End:2",981618,49,0.683,10
69,"Taille:select:1, Couleur:select:2","1.5 (x5):1,Open End:2",981733,0,0.283,10
69,"Taille:select:1, Couleur:select:2","1.5 (x5):1,Open End:2",982027,49,0.798,10
69,"Taille:select:1, Couleur:select:2","1.5 (x5):1,Open End:2",982035,45,0.768,10
69,"Taille:select:1, Couleur:select:2","1.5 (x5):1,Open End:2",982197,39,0.598,10
69,"Taille:select:1, Couleur:select:2","1.5 (x5):1,Open End:2",982203,39,0.598,10
69,"Taille:select:1, Couleur:select:2","1.5 (x5):1,Loop:2",981222,120,1.207,10
69,"Taille:select:1, Couleur:select:2","1.5 (x5):1,Loop:2",981614,51,0.683,10
69,"Taille:select:1, Couleur:select:2","1.5 (x5):1,Loop:2",981728,1.3,0.283,10
69,"Taille:select:1, Couleur:select:2","1.5 (x5):1,Loop:2",982023,50,0.798,10
69,"Taille:select:1, Couleur:select:2","1.5 (x5):1,Loop:2",982031,46,0.769,10
69,"Taille:select:1, Couleur:select:2","1.5 (x5):1,Loop:2",982195,40,0.598,10
69,"Taille:select:1, Couleur:select:2","1.5 (x5):1,Loop:2",982200,40,0.598,10
69,"Taille:select:1, Couleur:select:2","2 (x5):1,Open End:2",981225,175,1.571,10
69,"Taille:select:1, Couleur:select:2","2 (x5):1,Open End:2",981619,86,0.902,10
69,"Taille:select:1, Couleur:select:2","2 (x5):1,Open End:2",981735,21.7,0.38,10
69,"Taille:select:1, Couleur:select:2","2 (x5):1,Open End:2",982028,85,1.051,10
69,"Taille:select:1, Couleur:select:2","2 (x5):1,Open End:2",982036,85,1.051,10
69,"Taille:select:1, Couleur:select:2","2 (x5):1,Open End:2",982199,73,0.796,10
69,"Taille:select:1, Couleur:select:2","2 (x5):1,Open End:2",982205,73,0.796,10
69,"Taille:select:1, Couleur:select:2","2 (x4):1,Open End:2",1016523,51,1.066,10
69,"Taille:select:1, Couleur:select:2","1.5 (x5):1,Open End:2",5296978,47,5.446,10
69,"Taille:select:1, Couleur:select:2","1.5 (x5):1,Open End:2",5300005,5.1,0.049,10
69,"Taille:select:1, Couleur:select:2","2 (x5):1,Loop:2",981223,176,1.571,10
69,"Taille:select:1, Couleur:select:2","2 (x5):1,Loop:2",981615,87,0.902,10
69,"Taille:select:1, Couleur:select:2","2 (x5):1,Loop:2",981730,22.8,0.38,10
69,"Taille:select:1, Couleur:select:2","2 (x5):1,Loop:2",982024,86,1.051,10
69,"Taille:select:1, Couleur:select:2","2 (x5):1,Loop:2",982032,86,1.052,10
69,"Taille:select:1, Couleur:select:2","2 (x5):1,Loop:2",982196,74,0.796,10
69,"Taille:select:1, Couleur:select:2","2 (x5):1,Loop:2",982201,74,0.796,10
69,"Taille:select:1, Couleur:select:2","2 (x4):1,Loop:2",1016524,52,1.066,10
69,"Taille:select:1, Couleur:select:2","1.5 (x5):1,Loop:2",5291330,48,5.434,10
69,"Taille:select:1, Couleur:select:2","1.5 (x5):1,Loop:2",5299982,6.3,0.047,10
69,"Taille:select:1, Couleur:select:2","2.5 (x5):1,Open End:2",981620,129,1.16,10
69,"Taille:select:1, Couleur:select:2","2.5 (x5):1,Open End:2",982029,126,1.335,10
69,"Taille:select:1, Couleur:select:2","2.5 (x5):1,Open End:2",982037,126,1.335,10
69,"Taille:select:1, Couleur:select:2","2 (x5):1,Open End:2",5284269,1.9,0.002,10
69,"Taille:select:1, Couleur:select:2","2 (x4):1,Open End:2",5284307,11.4,0.162,10
69,"Taille:select:1, Couleur:select:2","2 (x5):1,Open End:2",5296982,102,7.476,10
69,"Taille:select:1, Couleur:select:2","2 (x5):1,Open End:2",5300021,33,0.199,10
69,"Taille:select:1, Couleur:select:2","2.5 (x5):1,Loop:2",981616,130,1.16,10
69,"Taille:select:1, Couleur:select:2","2.5 (x5):1,Loop:2",982025,127,1.335,10
69,"Taille:select:1, Couleur:select:2","2.5 (x5):1,Loop:2",982033,127,1.336,10
69,"Taille:select:1, Couleur:select:2","2 (x5):1,Loop:2",5283950,2.9,0,10
69,"Taille:select:1, Couleur:select:2","2 (x4):1,Loop:2",5284283,12.2,0.16,10
69,"Taille:select:1, Couleur:select:2","2 (x5):1,Loop:2",5291336,103,7.449,10
69,"Taille:select:1, Couleur:select:2","2 (x5):1,Loop:2",5300017,34,0.198,10
69,"Taille:select:1, Couleur:select:2","3.5 (x5):1,Open End:2",981621,208,1.637,10
69,"Taille:select:1, Couleur:select:2","3.5 (x5):1,Open End:2",982030,207,1.888,10
69,"Taille:select:1, Couleur:select:2","3.5 (x5):1,Open End:2",982038,202,1.871,10
69,"Taille:select:1, Couleur:select:2","3.5 (x5):1,Loop:2",981617,209,1.637,10
69,"Taille:select:1, Couleur:select:2","3.5 (x5):1,Loop:2",982026,208,1.902,10
69,"Taille:select:1, Couleur:select:2","3.5 (x5):1,Loop:2",982034,204,1.872,10
69,"Taille:select:1, Couleur:select:2","2 (x10):1,Crystal:2",1016429,145,1.554,10
69,"Taille:select:1, Couleur:select:2","2 (x10):1,Crystal Blue AB:2",1016430,172,1.554,10
69,"Taille:select:1, Couleur:select:2","2 (x10):1,Crystal Golden Teak:2",1016431,172,1.554,10
69,"Taille:select:1, Couleur:select:2","2 (x3):1,Crystal and Partly Frosted:2",5300031,40,0.444,10
69,"Taille:select:1, Couleur:select:2","3 (x5):1,Crystal:2",1016466,90,1.554,10
69,"Taille:select:1, Couleur:select:2","3 (x5):1,Crystal Blue AB:2",1016467,111,1.554,10
69,"Taille:select:1, Couleur:select:2","3 (x5):1,Crystal Golden Teak:2",1016468,111,1.554,10
70,"Taille:select:1, Couleur:select:2"," (x12):1,Crystal Blue AB:2",5353399,0,0,10
71,"Taille:select:1, Couleur:select:2","45x56 (x1):1,Crystal :2",1141800,0,0.102,10
71,"Taille:select:1, Couleur:select:2","94x117 (x1):1,Crystal :2",975639,69.3,0.49,10
71,"Taille:select:1, Couleur:select:2","94x117 (x1):1,Crystal Blue AB:2",975640,89.3,0,10
72,"Taille:select:1, Couleur:select:2","129x26 (x12):1,Crystal :2",182595,0,0,10
