,,,,,,,,,,,
8558,Ball 224 Facets (20 mm - 168 Facets),,70,Crystal,,250851,39.80,EUR,1,630,560
8558,Ball 224 Facets (20 mm - 168 Facets),,100,Crystal,,250852,275.00,EUR,1,"1,78","1,63"
8558G,/G Ball 224 Facets (20 mm - 168 Facets),,30,Crystal,,5279221,219.00,EUR,48,"2,4","2,092"
8558G,/G Ball 224 Facets (20 mm - 168 Facets),,40,Crystal,,5279222,323.00,EUR,40,"4,521","4,16"
8560,Cone Stone,,30x24,Crystal,,159054,300.00,EUR,144,"2,715","2,304"
8560,Cone Stone,,40x34,Crystal,,159211,192.00,EUR,48,"2,438","2,101"
8560,Cone Stone,,50x42,Crystal,,159212,182.00,EUR,28,"2,628","2,319"
8601,Drop,,38x16,Crystal,,159040,143.00,EUR,150,"1,96","1,746"
8611,Drop,,18x7.5,Crystal,,159213,924.00,EUR,"1,62","2,412","1,997"
8611,Drop,,40x11,Antique Green,,207943,331.00,EUR,336,"2,14","1,77"
8611,Drop,,40x11,Blue Violet,,941297,331.00,EUR,336,"2,236","1,866"
8611,Drop,,40x11,Bordeaux,,661906,331.00,EUR,336,"2,078","1,708"
8611,Drop,,40x11,Crystal,,159214,275.00,EUR,336,"2,137","1,767"
8611,Drop,,40x11,Crystal,Blue AB,170300,317.00,EUR,336,"2,137","1,767"
8611,Drop,,40x11,Crystal,Golden Shadow,1136566,317.00,EUR,336,"2,137","1,767"
8611,Drop,,40x11,Crystal,Golden Teak,681160,317.00,EUR,336,"2,137","1,767"
8611,Drop,,40x11,Crystal,Silver Glaze,5101427,317.00,EUR,336,"2,137","1,767"
8611,Drop,,40x11,Dark Sapphire,,943313,331.00,EUR,336,"2,066","1,696"
8611,Drop,,40x11,Jet,,624856,331.00,EUR,336,"2,16","1,79"
8611,Drop,,40x11,Light Peridot,,686085,331.00,EUR,336,"2,137","1,767"
8611,Drop,,40x11,Light Topaz,,247741,331.00,EUR,336,"2,154","1,784"
8611,Drop,,40x11,Medium Sapphire,,182808,331.00,EUR,336,"2,14","1,77"
8611,Drop,,40x11,Rosaline,,178664,331.00,EUR,336,"2,14","1,77"
8611,Drop,,40x11,Topaz,,941296,331.00,EUR,336,"1,742","1,372"
8611,Drop,,50x14,Crystal,,159215,232.00,EUR,150,"1,92","1,67"
8611,Drop,,50x14,Crystal,Golden Teak,657377,266.00,EUR,150,"1,92","1,67"
